date,ret
2000-10-03,-0.009250473791384916
2000-10-04,0.0035665575642049156
2000-10-05,-0.006578381432976326
2000-10-06,-0.018318183101411603
2000-10-09,0.00010377535316863064
2000-10-10,-0.012751450959993575
2000-10-11,-0.011568938230768957
2000-10-12,-0.019128458752509285
2000-10-13,0.02031858545814523
2000-10-16,-0.0014014928776806459
2000-10-17,-0.016171241048616038
2000-10-18,-0.003603978214209631
2000-10-19,0.026315561660329657
2000-10-20,0.005375655856125887
2000-10-23,0.0026559693372779627
2000-10-24,-0.0018304222851608335
2000-10-25,-0.015237965722317977
2000-10-26,0.00768503094650603
2000-10-27,0.00563950797325302
2000-10-30,0.00818289333690347
2000-10-31,0.025171240689580533
2000-11-01,-0.003799625553835128
2000-11-02,0.011702222838802484
2000-11-03,-0.00032030415349552785
2000-11-06,0.0018412635681137857
2000-11-07,-0.000990845606622217
2000-11-08,-0.004089749313665258
2000-11-09,-0.009999836312096888
2000-11-10,-0.017964041369334743
2000-11-13,-0.002236718113008087
2000-11-14,0.014304299868191902
2000-11-15,0.006922824148024095
2000-11-16,-0.016038003631619075
2000-11-17,0.003264234442718872
2000-11-20,-0.016280991132516444
2000-11-21,-0.004955857590581904
2000-11-22,-0.015562374440772818
2000-11-24,0.01626661945827364
2000-11-27,-0.004391161387848276
2000-11-28,-0.017008958322273032
2000-11-29,-0.006783010977210203
2000-11-30,-0.01577252640850798
2000-12-01,0.017809388306446162
2000-12-04,-0.005197842999071568
2000-12-05,0.02566223674744799
2000-12-06,-0.010856625317211795
2000-12-07,-0.004707533255959221
2000-12-08,0.025587616743353865
2000-12-11,0.011341061178200017
2000-12-12,-0.010820944663749549
2000-12-13,-0.007426442541746223
2000-12-14,-0.016318350638698922
2000-12-15,-0.004711904753617363
2000-12-18,0.005520677352734602
2000-12-19,-0.002214883425329118
2000-12-20,-0.026659395077200797
2000-12-21,0.005440095822474111
2000-12-22,0.03002284796012354
2000-12-26,-0.0006420324190069509
2000-12-27,0.02438974761394655
2000-12-28,0.01748160204189809
2000-12-29,-0.004858808454679487
2001-01-02,-0.02580999383522119
2001-01-03,0.042652829719064686
2001-01-04,-0.0013187785983174004
2001-01-05,-0.020945749479727535
2001-01-08,-0.007214808015314307
2001-01-09,0.00019440273500748227
2001-01-10,0.01687449895076288
2001-01-11,0.01678380518512616
2001-01-12,0.0013988131067990217
2001-01-16,0.015408371708755236
2001-01-17,0.002207646138615524
2001-01-18,0.006477750454767867
2001-01-19,-0.005700972956269008
2001-01-22,0.006088083135656858
2001-01-23,0.014698755317463397
2001-01-24,0.0051536776724324515
2001-01-25,-0.002910570773520052
2001-01-26,0.00011861817674780522
2001-01-29,0.014130586709174518
2001-01-30,0.008654590692547235
2001-01-31,-0.0019975262264056975
2001-02-01,0.0026791447894505688
2001-02-02,-0.01018741493896463
2001-02-05,-0.0028630438266139093
2001-02-06,0.004048289853983216
2001-02-07,0.0012757047279125203
2001-02-08,-0.00518577434212047
2001-02-09,-0.005837061721479067
2001-02-12,0.011301219426299037
2001-02-13,-0.0008590130352762991
2001-02-14,0.005427165203961803
2001-02-15,0.008994294052516751
2001-02-16,-0.01380586587510939
2001-02-20,-0.01424381754869394
2001-02-21,-0.01270147019019205
2001-02-22,-0.008419828599045494
2001-02-23,0.0025375082470344475
2001-02-26,0.016639400765808127
2001-02-27,-0.0101022603310408
2001-02-28,-0.006858520694501726
2001-03-01,-0.0009651582389716347
2001-03-02,0.007756090288331278
2001-03-05,0.004379765738621244
2001-03-06,0.009197620851100267
2001-03-07,0.006146993245347115
2001-03-08,-0.002637243270077107
2001-03-09,-0.008007964460391096
2001-03-12,-0.028085339503229
2001-03-13,0.0025330810766654717
2001-03-14,-0.015343547453371163
2001-03-15,-0.003186191576406854
2001-03-16,-0.01852205175452224
2001-03-19,0.013506413410915848
2001-03-20,-0.010737215412272473
2001-03-21,-0.01664715777745038
2001-03-22,-0.012510678725744897
2001-03-23,0.018955230249337027
2001-03-26,0.014629603342424868
2001-03-27,0.010456981784539755
2001-03-28,-0.016142058140919055
2001-03-29,-0.003059285107271805
2001-03-30,0.020469351570625387
2001-04-02,-0.015103981525396933
2001-04-03,-0.025524203289746257
2001-04-04,-0.003458195029045781
2001-04-05,0.03205916151137876
2001-04-06,-0.0185617476771562
2001-04-09,0.009442000097883664
2001-04-10,0.024134920586781444
2001-04-11,-0.004844816365276516
2001-04-12,0.008431990594887641
2001-04-16,-0.004552876960745903
2001-04-17,0.005376985626759582
2001-04-18,0.028067484869041606
2001-04-19,0.010286471373209191
2001-04-20,-0.006889826403545926
2001-04-23,-0.006811769908976556
2001-04-24,0.007447588742457332
2001-04-25,0.013297918741964822
2001-04-26,0.005132621690852747
2001-04-27,0.01423055242567159
2001-04-30,0.0044329653186582
2001-05-01,0.006102001959890472
2001-05-02,0.0026496171845214944
2001-05-03,-0.008613287907932232
2001-05-04,0.015595108632038064
2001-05-07,-0.0022765820789094828
2001-05-08,0.0060258273863949136
2001-05-09,-0.00047669989569047705
2001-05-10,0.005927907955917228
2001-05-11,-0.0037232839374920787
2001-05-14,-1.8084352802675266e-05
2001-05-15,0.00658037133257165
2001-05-16,0.016436674384828147
2001-05-17,0.01097593826661692
2001-05-18,0.0049343945930646295
2001-05-21,0.017433779235297854
2001-05-22,0.005234017263440488
2001-05-23,-0.011933160949238972
2001-05-24,0.006545397551090176
2001-05-25,-0.000750572687995907
2001-05-29,-0.008121706805906109
2001-05-30,-0.013786340189319094
2001-05-31,0.003986296808438762
2001-06-01,0.0073373441065364255
2001-06-04,0.004260610595888958
2001-06-05,0.014252843540503195
2001-06-06,-0.005943393729538619
2001-06-07,0.0028512812690241205
2001-06-08,-0.005303636616189203
2001-06-11,-0.005745348214397775
2001-06-12,0.0004518494493308986
2001-06-13,-0.0030792480140985424
2001-06-14,-0.01561291760214194
2001-06-15,-0.004009866466407723
2001-06-18,-0.006763825283970488
2001-06-19,-0.008044963409729843
2001-06-20,0.009615746607258733
2001-06-21,0.0034118661446285153
2001-06-22,-0.010969452473703489
2001-06-25,-0.0026235096966100574
2001-06-26,0.00902888675813943
2001-06-27,0.007105288062171162
2001-06-28,0.009908755136254806
2001-06-29,0.02214519644311965
2001-07-02,-0.010414675993101098
2001-07-03,0.003368763035697852
2001-07-05,-0.0060705789114605495
2001-07-06,-0.014171124470251397
2001-07-09,0.003930837614518923
2001-07-10,-0.007358366991700845
2001-07-11,-0.0024240129770402427
2001-07-12,0.02099480417599255
2001-07-13,0.006247652190469137
2001-07-16,-0.006853336729943255
2001-07-17,0.011975277268642606
2001-07-18,-0.0033479525209620417
2001-07-19,0.005304106696500695
2001-07-20,-0.001009408789390909
2001-07-23,-0.007857067632871133
2001-07-24,-0.015149689542938095
2001-07-25,0.007370521936972352
2001-07-26,0.01054215372930928
2001-07-27,-0.00047657819690038994
2001-07-30,0.001913428999807067
2001-07-31,0.00505942292825223
2001-08-01,0.00956238230399852
2001-08-02,-0.0009523165090569933
2001-08-03,-0.0030129097339049297
2001-08-06,-0.011183885943119153
2001-08-07,0.0004884373100665296
2001-08-08,-0.01376285776312695
2001-08-09,0.0002982483307765992
2001-08-10,0.008379614954524144
2001-08-13,0.0038889772834154865
2001-08-14,0.0034649371398811314
2001-08-15,-0.000614266857296083
2001-08-16,0.0035555777969167777
2001-08-17,-0.010632855144449659
2001-08-20,0.003794255164543816
2001-08-21,-0.009658794960428048
2001-08-22,0.00392505537032966
2001-08-23,-0.0027908866247687357
2001-08-24,0.00908061996158054
2001-08-27,-0.0013085424536185806
2001-08-28,-0.008146174655845472
2001-08-29,-0.0011436342951915625
2001-08-30,-0.009435455295069605
2001-08-31,0.0038973499475352534
2001-09-04,-0.0027632072628726535
2001-09-05,-0.007021235762423807
2001-09-06,-0.015943194881715358
2001-09-07,-0.018233731659768354
2001-09-10,-0.01306044724483782
2001-09-17,-0.049869564756412556
2001-09-18,-0.010485148842370739
2001-09-19,-0.024197027009828932
2001-09-20,-0.04197929925887253
2001-09-21,-0.02327042262170489
2001-09-24,0.03913984045565368
2001-09-25,0.00885225549920813
2001-09-26,-0.013273452479514341
2001-09-27,0.0062524785901161605
2001-09-28,0.030044175363409947
2001-10-01,-0.013506074644895446
2001-10-02,0.006005853060147042
2001-10-03,0.02281364853827989
2001-10-04,0.00909140561461307
2001-10-05,-0.005413910440155177
2001-10-08,-0.005690372295132125
2001-10-09,-0.007218435013941738
2001-10-10,0.026733068211472307
2001-10-11,0.018895704755277427
2001-10-12,-0.00831079541460328
2001-10-15,-0.00032418589725664317
2001-10-16,0.012195823863804906
2001-10-17,-0.017601552617264225
2001-10-18,-0.012515522569911572
2001-10-19,0.004915244527467944
2001-10-22,0.011855658422319783
2001-10-23,-0.004036570429707524
2001-10-24,-0.0011111806864120878
2001-10-25,0.010966714224608766
2001-10-26,0.008920052617180981
2001-10-29,-0.014981420348164395
2001-10-30,-0.0138879116076884
2001-10-31,0.008944779866402668
2001-11-01,0.017102503679785056
2001-11-02,0.002440313677703945
2001-11-05,0.007799871085445869
2001-11-06,0.010516509889806213
2001-11-07,-0.00332719392856564
2001-11-08,-0.003480834632820022
2001-11-09,0.00046029166220515463
2001-11-12,0.003686499050665462
2001-11-13,0.013128342053018995
2001-11-14,0.007835687797943218
2001-11-15,-0.004545185710466013
2001-11-16,0.001364357233709335
2001-11-19,0.009207856378100123
2001-11-20,-0.006302311132147686
2001-11-21,-0.002578455658135042
2001-11-23,0.011634627592468003
2001-11-26,0.002507892179097766
2001-11-27,-0.0007548507564341384
2001-11-28,-0.010581020816205348
2001-11-29,0.013857614628294152
2001-11-30,-0.004717517364022763
2001-12-03,-0.007119140920933365
2001-12-04,0.01399307226743826
2001-12-05,0.023472714635722924
2001-12-06,0.0066626594903630414
2001-12-07,0.00019137695090137882
2001-12-10,-0.013321218930806754
2001-12-11,0.0004573384508741445
2001-12-12,0.0004639198322094903
2001-12-13,-0.00946085707081104
2001-12-14,0.00768390811565535
2001-12-17,0.014844378990697286
2001-12-18,0.009395935467127907
2001-12-19,-0.0026959205163900987
2001-12-20,-0.0102387274681971
2001-12-21,0.01314709977546736
2001-12-24,0.004430870776676139
2001-12-26,0.007001311961020646
2001-12-27,0.008271139970070588
2001-12-28,0.002238851397366896
2001-12-31,-0.0032803379448096952
2002-01-02,-0.000423843052042803
2002-01-03,0.01404254305172919
2002-01-04,0.008931464551292437
2002-01-07,-0.00744228847230262
2002-01-08,0.007872524915275712
2002-01-09,-0.004025293241499557
2002-01-10,-0.00024357213975371585
2002-01-11,-0.009499256870637579
2002-01-14,-0.01721876228355794
2002-01-15,0.00326642544497891
2002-01-16,-0.01233777603199405
2002-01-17,0.008742078657963956
2002-01-18,-0.007662679083828013
2002-01-22,-0.013586625260294607
2002-01-23,0.012874671057520272
2002-01-24,0.005317878364789148
2002-01-25,0.0014687026485794873
2002-01-28,0.002795940790585265
2002-01-29,-0.015123025851609172
2002-01-30,0.011338867456425018
2002-01-31,0.009873762315742645
2002-02-01,-0.0030912600384558377
2002-02-04,-0.015732068425266005
2002-02-05,-0.003310742397869139
2002-02-06,-0.009523924982709186
2002-02-07,-0.00540625913411862
2002-02-08,0.015848029231826148
2002-02-11,0.015878353317531665
2002-02-12,0.0003467276742674599
2002-02-13,0.0123998604105517
2002-02-14,-0.00996005092443818
2002-02-15,-0.0004424401835966197
2002-02-19,-0.011406226887647952
2002-02-20,0.013921674488947459
2002-02-21,-0.01533570866847879
2002-02-22,0.011235697097149383
2002-02-25,0.00937902566986242
2002-02-26,0.008151710058582807
2002-02-27,0.00178554510852678
2002-02-28,-0.0019806241143328694
2002-03-01,0.015269339805344954
2002-03-04,0.020697649115969698
2002-03-05,0.0003905037317615478
2002-03-06,0.011922101830108526
2002-03-07,0.0003567442514244973
2002-03-08,0.008618594604409923
2002-03-11,0.004232975356694348
2002-03-12,-0.001031813697652344
2002-03-13,-0.0050876278496159826
2002-03-14,0.005332836116442377
2002-03-15,0.003299455763826569
2002-03-18,0.007305840292579529
2002-03-19,0.008541507292006258
2002-03-20,-0.008053768299171794
2002-03-21,0.008831731334497743
2002-03-22,-0.0029790006068398144
2002-03-25,-0.009763604426695075
2002-03-26,0.003961215036685358
2002-03-27,0.009818189712293451
2002-03-28,0.007915067985540843
2002-04-01,-0.003928268419501762
2002-04-02,-0.004082588009068593
2002-04-03,-0.00868270781177849
2002-04-04,0.0031800348147791218
2002-04-05,-0.0017550806876660714
2002-04-08,0.009218069094018799
2002-04-09,0.002493026080335212
2002-04-10,0.015198317290351725
2002-04-11,-0.012894740170274411
2002-04-12,0.016364788546144513
2002-04-15,-0.0050038746834928675
2002-04-16,0.018858138833447887
2002-04-17,-0.006498851493760952
2002-04-18,-0.0029822745928781104
2002-04-19,0.0008285418218390007
2002-04-22,-0.008368636716524394
2002-04-23,-0.0013763601343375871
2002-04-24,-0.004465615378329307
2002-04-25,0.0003277477331246164
2002-04-26,-0.0024541475197105956
2002-04-29,-0.006617320538294243
2002-04-30,0.01748140036691688
2002-05-01,0.0045360397266346174
2002-05-02,0.006109853410865529
2002-05-03,-6.274999422617637e-05
2002-05-06,-0.01400324821014408
2002-05-07,-0.005479129747965279
2002-05-08,0.01864920180791195
2002-05-09,-0.012622932413061333
2002-05-10,-0.013912238487789531
2002-05-13,0.01187623816183875
2002-05-14,0.0224446933258724
2002-05-15,-0.00014487882705305652
2002-05-16,-0.008576875672291826
2002-05-17,0.001677420220793774
2002-05-20,-0.008934168679697794
2002-05-21,-0.01361748936499824
2002-05-22,-0.0035521248436275604
2002-05-23,0.01183751319191867
2002-05-24,-0.018345136924977665
2002-05-28,-0.0044743727394305445
2002-05-29,-0.008188653060221263
2002-05-30,0.0037084048862914215
2002-05-31,0.0047069142356420835
2002-06-03,-0.02413202852874158
2002-06-04,-0.002208022264474992
2002-06-05,0.001373426655689784
2002-06-06,-0.01806848499763981
2002-06-07,0.010193991572814073
2002-06-10,-0.0021415338321448315
2002-06-11,-0.014096332124472298
2002-06-12,0.0020319833182827875
2002-06-13,-0.010517657008631207
2002-06-14,0.0037323556033167817
2002-06-17,0.023811462518241358
2002-06-18,0.003393769318706966
2002-06-19,-0.014658206629229144
2002-06-20,-0.006953111029688043
2002-06-21,-0.0023359639944813175
2002-06-24,-0.0035421948830719648
2002-06-25,-0.012851448661210215
2002-06-26,-9.955311210540997e-05
2002-06-27,0.01796182610598653
2002-06-28,0.008310092471725681
2002-07-01,-0.018407742194711668
2002-07-02,-0.027890273434705442
2002-07-03,-0.011946905522974192
2002-07-05,0.031366265237136655
2002-07-08,-0.00885571408964776
2002-07-09,-0.012608024923136804
2002-07-10,-0.02322329241833741
2002-07-11,-0.008426370974479428
2002-07-12,-0.007012572514130995
2002-07-15,-0.011794833827050818
2002-07-16,-0.010788622650515188
2002-07-17,0.003829419324654466
2002-07-18,-0.024709656034222503
2002-07-19,-0.028463680803969847
2002-07-22,-0.02283969597501862
2002-07-23,-0.035766252771268915
2002-07-24,0.04029968186658222
2002-07-25,0.0003629867907620105
2002-07-26,0.011976041951375383
2002-07-29,0.04947059302127692
2002-07-30,-0.00021878847488548264
2002-07-31,-0.00887317302466558
2002-08-01,-0.012825333788847149
2002-08-02,-0.034924274951035755
2002-08-05,-0.02764687019409922
2002-08-06,0.02933565481715803
2002-08-07,0.011971839192803282
2002-08-08,0.015645058071345426
2002-08-09,0.0016751151182943284
2002-08-12,-0.0009588458704297468
2002-08-13,-0.020217327041398538
2002-08-14,0.026171777189872857
2002-08-15,0.008636182990670196
2002-08-16,0.008425237272724108
2002-08-19,0.013492892343915408
2002-08-20,-0.008760538748233805
2002-08-21,0.016409313438418793
2002-08-22,0.005922101392566061
2002-08-23,-0.019721279603364977
2002-08-26,0.013824271269359659
2002-08-27,-0.016954391121399397
2002-08-28,-0.022388952629200966
2002-08-29,0.006982603957708702
2002-08-30,0.005548286908666921
2002-09-03,-0.02768940691473871
2002-09-04,0.023387264526563575
2002-09-05,-0.018079064018537472
2002-09-06,0.021343908746055445
2002-09-09,0.003997360238142661
2002-09-10,0.0034356150809862593
2002-09-11,-0.00035898294044447944
2002-09-12,-0.019598630826793566
2002-09-13,0.00286791024740842
2002-09-16,-0.006488232639502562
2002-09-17,-0.018644521208556867
2002-09-18,-0.009835080891764162
2002-09-19,-0.03413701960082503
2002-09-20,0.0011061118773750787
2002-09-23,-0.01973278067107579
2002-09-24,-0.007099440404424972
2002-09-25,0.02250553134454135
2002-09-26,0.01623781435407924
2002-09-27,-0.02154301695428411
2002-09-30,-0.0032570912938422398
2002-10-01,0.018475438619008962
2002-10-02,-0.019877583093720657
2002-10-03,-0.016292004517044982
2002-10-04,-0.0241097172427373
2002-10-07,-0.03089392708471285
2002-10-08,0.004257237765775379
2002-10-09,-0.03990660640257729
2002-10-10,0.02203299266727457
2002-10-11,0.022716294193852977
2002-10-14,0.004373499490127199
2002-10-15,0.04388882792711557
2002-10-16,-0.02739320965816771
2002-10-17,0.03411749779340484
2002-10-18,-0.001355446596488892
2002-10-21,0.01229483455107356
2002-10-22,-0.011576429150554327
2002-10-23,0.016418057500852314
2002-10-24,-0.0043495383488493505
2002-10-25,0.01584314963911001
2002-10-28,-0.007314805014288405
2002-10-29,-0.003937004293958052
2002-10-30,0.014023061942027579
2002-10-31,-0.0014779599836651012
2002-11-01,0.020373775036424444
2002-11-04,0.010181987588824383
2002-11-05,-0.0036411496934463804
2002-11-06,0.014154809195378835
2002-11-07,-0.018484467868078003
2002-11-08,-0.014053586422058886
2002-11-11,-0.022469186527630126
2002-11-12,0.011470991567174725
2002-11-13,0.0043323098727888225
2002-11-14,0.02475480477924973
2002-11-15,0.001788722327201687
2002-11-18,-0.007146764599936673
2002-11-19,-0.004629675282866502
2002-11-20,0.017052328648583324
2002-11-21,0.020385891551158667
2002-11-22,0.00461751102317587
2002-11-25,0.010729123850982772
2002-11-26,-0.010811952041738904
2002-11-27,0.027444680408500434
2002-11-29,-0.0024580208848416045
2002-12-02,0.004433473391468393
2002-12-03,-0.017778335397109685
2002-12-04,-0.005759478612117717
2002-12-05,-0.004064997813675085
2002-12-06,0.0036496148374047014
2002-12-09,-0.023263233141806484
2002-12-10,0.016071828948673643
2002-12-11,0.0017131455271065883
2002-12-12,0.002883333877980933
2002-12-13,-0.015396321756819346
2002-12-16,0.01706786931084523
2002-12-17,-0.009108975674017559
2002-12-18,-0.019256867215564848
2002-12-19,-0.0030944943017878973
2002-12-20,0.007940516142064894
2002-12-23,0.0026132413365050765
2002-12-24,-0.003039932887480749
2002-12-26,0.004700154749273628
2002-12-27,-0.008294680091045255
2002-12-30,-0.0012163661709517156
2002-12-31,0.006769874478993295
2003-01-02,0.021124381902189227
2003-01-03,-0.004688236060292957
2003-01-06,0.018190429865050702
2003-01-07,-0.007904619564028562
2003-01-08,-0.011240716167745093
2003-01-09,0.017206342714918804
2003-01-10,0.0017081582876399542
2003-01-13,5.0971145851294094e-06
2003-01-14,0.0028919652124503765
2003-01-15,-0.00883061806715395
2003-01-16,-0.002473069579121146
2003-01-17,-0.014298784263431867
2003-01-21,-0.014900957958475031
2003-01-22,-0.011098807429563406
2003-01-23,0.008624047164570384
2003-01-24,-0.019032673200233885
2003-01-27,-0.01755457496346615
2003-01-28,0.0075387374196721774
2003-01-29,0.005180458573737266
2003-01-30,-0.013284254345560962
2003-01-31,0.013097326702535616
2003-02-03,-0.003002990018699889
2003-02-04,-0.005217900797489992
2003-02-05,-0.004928507583298619
2003-02-06,-0.008344715404237646
2003-02-07,-0.014108172325307138
2003-02-10,0.0073461057237690025
2003-02-11,-0.003709908736859776
2003-02-12,-0.013532697091028195
2003-02-13,-0.0026079440749865674
2003-02-14,0.011299493084221136
2003-02-18,0.01643943204887213
2003-02-19,-0.008891470334517489
2003-02-20,-0.0009365868728860591
2003-02-21,0.010437467717052503
2003-02-24,-0.01354404295356797
2003-02-25,0.007410772777478316
2003-02-26,-0.009729278365171384
2003-02-27,0.010810534765731192
2003-02-28,0.001780120135481751
2003-03-03,-0.006912927513096727
2003-03-04,-0.011726268617305835
2003-03-05,0.0004303512027448582
2003-03-06,-0.007489846860492443
2003-03-07,0.002051032791938913
2003-03-10,-0.019160089271818913
2003-03-11,-0.008417631202948098
2003-03-12,-0.003322089183356229
2003-03-13,0.02825479109234145
2003-03-14,0.00016840481353303205
2003-03-17,0.03130801307856033
2003-03-18,0.005978909361734343
2003-03-19,0.0031726130002861855
2003-03-20,0.005936422597170112
2003-03-21,0.0190180361830536
2003-03-24,-0.028376911570730586
2003-03-25,0.012730282712365693
2003-03-26,-0.02220376756100149
2003-03-27,0.0006026137916463625
2003-03-28,-0.0009253975166108231
2003-03-31,-0.00788493819872094
2003-04-01,0.01229335557575459
2003-04-02,0.021489277840642487
2003-04-03,-0.003388748812547667
2003-04-04,-0.0026322289413661156
2003-04-07,0.00713649591868716
2003-04-08,-0.005247222169753584
2003-04-09,-0.004907942354435412
2003-04-10,0.004067338891414342
2003-04-11,-0.0040861712426101095
2003-04-14,0.015605940623378847
2003-04-15,0.006187146985158008
2003-04-16,-0.0060659367097443415
2003-04-17,0.011724027579192439
2003-04-21,0.002459087070913558
2003-04-22,0.021050650318870857
2003-04-23,0.0070975880588172715
2003-04-24,-0.006755961742782498
2003-04-25,-0.008673720987687152
2003-04-28,0.01562334163473674
2003-04-29,0.002821601517989637
2003-04-30,0.007363811162043946
2003-05-01,-0.0020706376377246215
2003-05-02,0.01836946117131443
