,date,ret
291,2001-03-01,-0.0009651582389716
292,2001-03-02,0.0077560902883312
293,2001-03-05,0.0043797657386212
294,2001-03-06,0.0091976208511002
295,2001-03-07,0.0061469932453471
296,2001-03-08,-0.0026372432700771
297,2001-03-09,-0.008007964460391
298,2001-03-12,-0.028085339503229
299,2001-03-13,0.0025330810766654
300,2001-03-14,-0.0153435474533711
301,2001-03-15,-0.0031861915764068
302,2001-03-16,-0.0185220517545222
303,2001-03-19,0.0135064134109158
304,2001-03-20,-0.0107372154122724
305,2001-03-21,-0.0166471577774503
306,2001-03-22,-0.0125106787257448
307,2001-03-23,0.018955230249337
308,2001-03-26,0.0146296033424248
309,2001-03-27,0.0104569817845397
310,2001-03-28,-0.016142058140919
311,2001-03-29,-0.0030592851072718
312,2001-03-30,0.0204693515706253
313,2001-04-02,-0.0151039815253969
314,2001-04-03,-0.0255242032897462
315,2001-04-04,-0.0034581950290457
316,2001-04-05,0.0320591615113787
317,2001-04-06,-0.0185617476771562
318,2001-04-09,0.0094420000978836
319,2001-04-10,0.0241349205867814
320,2001-04-11,-0.0048448163652765
321,2001-04-12,0.0084319905948876
322,2001-04-16,-0.0045528769607459
323,2001-04-17,0.0053769856267595
324,2001-04-18,0.0280674848690416
325,2001-04-19,0.0102864713732091
326,2001-04-20,-0.0068898264035459
327,2001-04-23,-0.0068117699089765
328,2001-04-24,0.0074475887424573
329,2001-04-25,0.0132979187419648
330,2001-04-26,0.0051326216908527
331,2001-04-27,0.0142305524256715
332,2001-04-30,0.06689544482093429
333,2001-05-01,0.0061020019598904
334,2001-05-02,0.0026496171845214
335,2001-05-03,-0.0086132879079322
336,2001-05-04,0.015595108632038
337,2001-05-07,-0.0022765820789094
338,2001-05-08,0.0060258273863949
339,2001-05-09,-0.0004766998956904
340,2001-05-10,0.0059279079559172
341,2001-05-11,-0.003723283937492
342,2001-05-14,-1.8084352802675263e-05
343,2001-05-15,0.0065803713325716
344,2001-05-16,0.0164366743848281
345,2001-05-17,0.0109759382666169
346,2001-05-18,0.0049343945930646
347,2001-05-21,0.0174337792352978
348,2001-05-22,0.0052340172634404
349,2001-05-23,-0.0119331609492389
350,2001-05-24,0.0065453975510901
351,2001-05-25,-0.0007505726879959
352,2001-05-29,-0.0081217068059061
353,2001-05-30,-0.013786340189319
354,2001-05-31,0.0039862968084387
355,2001-06-01,0.0073373441065364
356,2001-06-04,0.0042606105958889
357,2001-06-05,0.0142528435405031
358,2001-06-06,-0.0059433937295386
359,2001-06-07,0.0028512812690241
360,2001-06-08,-0.0053036366161892
361,2001-06-11,-0.0057453482143977
362,2001-06-12,0.0004518494493308
363,2001-06-13,-0.0030792480140985
364,2001-06-14,-0.0156129176021419
365,2001-06-15,-0.0040098664664077
366,2001-06-18,-0.0067638252839704
367,2001-06-19,-0.0080449634097298
368,2001-06-20,0.0096157466072587
369,2001-06-21,0.0034118661446285
370,2001-06-22,-0.0109694524737034
371,2001-06-25,-0.00262350969661
372,2001-06-26,0.0090288867581394
373,2001-06-27,0.0071052880621711
374,2001-06-28,0.0099087551362548
375,2001-06-29,0.0221451964431196
376,2001-07-02,-0.010414675993101
377,2001-07-03,0.0033687630356978
378,2001-07-05,-0.0060705789114605
379,2001-07-06,-0.0141711244702513
380,2001-07-09,0.0039308376145189
381,2001-07-10,-0.0073583669917008
382,2001-07-11,-0.0024240129770402
383,2001-07-12,0.0209948041759925
384,2001-07-13,0.0062476521904691
385,2001-07-16,-0.0068533367299432
386,2001-07-17,0.0119752772686426
387,2001-07-18,-0.003347952520962
388,2001-07-19,0.0053041066965006
389,2001-07-20,-0.0010094087893909
390,2001-07-23,-0.0078570676328711
391,2001-07-24,-0.015149689542938
392,2001-07-25,0.0073705219369723
393,2001-07-26,0.0105421537293092
394,2001-07-27,-0.0004765781969003
395,2001-07-30,0.001913428999807
396,2001-07-31,0.0050594229282522
397,2001-08-01,0.0095623823039985
398,2001-08-02,-0.0009523165090569
399,2001-08-03,-0.0030129097339049
400,2001-08-06,-0.0111838859431191
401,2001-08-07,0.0004884373100665
402,2001-08-08,-0.0137628577631269
403,2001-08-09,0.0002982483307765
404,2001-08-10,0.0083796149545241
405,2001-08-13,0.0038889772834154
406,2001-08-14,0.0034649371398811
407,2001-08-15,-0.000614266857296
408,2001-08-16,0.0035555777969167
409,2001-08-17,-0.0106328551444496
410,2001-08-20,0.0037942551645438
411,2001-08-21,-0.009658794960428
412,2001-08-22,0.0039250553703296
413,2001-08-23,-0.0027908866247687
414,2001-08-24,0.0090806199615805
415,2001-08-27,-0.0013085424536185
416,2001-08-28,-0.0081461746558454
417,2001-08-29,-0.0011436342951915
418,2001-08-30,-0.0094354552950696
419,2001-08-31,0.0038973499475352
420,2001-09-04,-0.0027632072628726
421,2001-09-05,-0.0070212357624238
422,2001-09-06,-0.0159431948817153
423,2001-09-07,-0.0182337316597683
424,2001-09-10,-0.0130604472448378
425,2001-09-17,-0.0498695647564125
426,2001-09-18,-0.0104851488423707
427,2001-09-19,-0.0241970270098289
428,2001-09-20,-0.0419792992588725
429,2001-09-21,-0.0232704226217048
430,2001-09-24,0.0391398404556536
431,2001-09-25,0.0088522554992081
432,2001-09-26,-0.0132734524795143
433,2001-09-27,0.0062524785901161
434,2001-09-28,0.0300441753634099
435,2001-10-01,-0.0135060746448954
436,2001-10-02,0.006005853060147
437,2001-10-03,0.0228136485382798
438,2001-10-04,0.009091405614613
439,2001-10-05,-0.0054139104401551
440,2001-10-08,-0.0056903722951321
441,2001-10-09,-0.0072184350139417
442,2001-10-10,0.0267330682114723
443,2001-10-11,0.0188957047552774
